Sentence_id,Word,Label,,sentence_id,words,labels
760,when,,,,,
760,vehicle,,,,,
760,is,,,,,
760,merging.,,,,,
760,test,,,,,
760,driver,,,,,
760,disengaged,,,,,
760,as,,,,,
760,a,,,,,
760,precautionary,,,,,
760,measure,,,,,
760,to,,,,,
760,address,,,,,
760,traffic,,,,,
760,conditions,,,,,
760,and,,,,,
760,log,,,,,
760,issue,,,,,
760,for,,,,,
760,further,,,,,
760,examination.,,,,,
761,planning,,,,,
761,discrepancy;,,,,,
761,system,,,,,
761,planned,,,,,
761,incorrect,,,,,
761,trajectory,,,,,
761,through,,,,,
761,intersection,,,,,
762,precautionary,,,,,
762,takeover,,,,,
762,to,,,,,
762,address,,,,,
762,"planning,",,,,,
762,precautionary,,,,,
762,takeover,,,,,
762,to,,,,,
762,address,,,,,
762,"controls,",,,,,
762,other,,,,,
762,road,,,,,
762,users,,,,,
762,behaving,,,,,
762,poorly,,,,,
763,system,,,,,
763,generation,,,,,
763,of,,,,,
763,vehicle,,,,,
763,trajectory,,,,,
763,took,,,,,
763,longer,,,,,
763,than,,,,,
763,expected.,,,,,
763,vehicle,,,,,
763,not,,,,,
763,in,,,,,
763,an,,,,,
763,active,,,,,
763,construction,,,,,
763,zone.,,,,,
763,no,,,,,
763,emergency,,,,,
763,vehicles,,,,,
763,or,,,,,
763,collisions,,,,,
763,present,,,,,
763,in,,,,,
763,the,,,,,
763,vicinity.,,,,,
763,weather,,,,,
763,and/or,,,,,
763,road,,,,,
763,conditions,,,,,
763,wet,,,,,
763,in,,,,,
763,the,,,,,
763,area.,,,,,
764,"planning,",,,,,
764,driver,,,,,
764,precautionarily,,,,,
764,intervened,,,,,
764,for,,,,,
764,insufficient,,,,,
764,nudging,,,,,
764,to,,,,,
764,an,,,,,
764,adjacent,,,,,
764,vehicle,,,,,
764,at,,,,,
764,intersection,,,,,
765,disengaged,B-E,,,,
765,due,,,,,
765,to,,,,,
765,an,B-C,,,,
765,unwanted,I-C,,,,
765,behavior,I-C,,,,
765,by,,,,,
765,vehicle,,,,,
765,while,,,,,
765,exiting,,,,,
765,highway.,,,,,
765,driving,,,,,
765,conditions,,,,,
765,were,,,,,
765,as,,,,,
765,follows:,,,,,
765,"sunny,",,,,,
765,light,,,,,
765,"traffic,",,,,,
765,2,,,,,
765,vehicle,,,,,
765,operations,,,,,
765,specialists,,,,,
765,in,,,,,
765,vehicle.,,,,,
766,discrepancy,,,,,
766,in,,,,,
766,perception,,,,,
766,around,,,,,
766,heavy,,,,,
766,traffic,,,,,
766,conditions,,,,,
767,disengage,B-E,,,,
767,for,,,,,
767,unwanted,B-C,,,,
767,"maneuver,",I-C,,,,
767,no,,,,,
767,lateral,,,,,
767,avoidance,,,,,
767,for,,,,,
767,close-line,,,,,
767,truck,,,,,
768,invalid,,,,,
768,traffic,,,,,
768,light,,,,,
768,result:,,,,,
768,could,,,,,
768,not,,,,,
768,detect,,,,,
768,green,,,,,
768,left,,,,,
768,arrow.,,,,,
768,weather:,,,,,
768,sunny.,,,,,
768,road,,,,,
768,condition,,,,,
768,:,,,,,
768,dry.,,,,,
769,invalid,,,,,
769,traffic,,,,,
769,light,,,,,
769,result:,,,,,
769,could,,,,,
769,not,,,,,
769,detect,,,,,
769,green,,,,,
769,left,,,,,
769,arrow.,,,,,
769,weather:,,,,,
769,sunny.,,,,,
769,road,,,,,
769,condition:,,,,,
769,dry.,,,,,
770,disengage,B-E,,,,
770,for,,,,,
770,undesired,B-C,,,,
770,motion,I-C,,,,
770,planning,I-C,,,,
770,"behavior,",I-C,,,,
770,did,,,,,
770,not,,,,,
770,keep,,,,,
770,enough,,,,,
770,space,,,,,
770,in,,,,,
770,traffic,,,,,
770,jam,,,,,
771,planning,,,,,
771,logic:,,,,,
771,planner,,,,,
771,inadequately,,,,,
771,yields,,,,,
771,to,,,,,
771,vehicle,,,,,
771,performing,,,,,
771,multi-point,,,,,
771,turn,,,,,
771,ahead,,,,,
772,disengagement,B-E,,,,
772,due,,,,,
772,to,,,,,
772,interference,B-C,,,,
772,of,,,,,
772,autonomous,,,,,
772,driving,,,,,
772,path,,,,,
772,by,,,,,
772,an,,,,,
772,oncoming,,,,,
772,car,,,,,
772,making,,,,,
772,unprotected,,,,,
772,left,,,,,
772,turn.,,,,,
773,disengage,B-E,,,,
773,for,,,,,
773,undesired,B-C,,,,
773,motion,I-C,,,,
773,planning,I-C,,,,
773,"behavior,",I-C,,,,
773,did,,,,,
773,not,,,,,
773,slow,,,,,
773,down,,,,,
773,in,,,,,
773,time,,,,,
773,when,,,,,
773,crossing,,,,,
773,the,,,,,
773,intersection,,,,,
774,"perception,",,,,,
774,driver,,,,,
774,precautionarily,,,,,
774,intervened,,,,,
774,for,,,,,
774,poor,,,,,
774,detection,,,,,
774,of,,,,,
774,an,,,,,
774,oncoming,,,,,
774,vehicle,,,,,
775,safety,,,,,
775,precaution:,,,,,
775,the,,,,,
775,vehicle,,,,,
775,was,,,,,
775,trying,,,,,
775,to,,,,,
775,do,,,,,
775,the,,,,,
775,lane,,,,,
775,"change,",,,,,
775,and,,,,,
775,test,,,,,
775,driver,,,,,
775,disengaged,,,,,
775,to,,,,,
775,avoid,,,,,
775,the,,,,,
775,lane,,,,,
775,change,,,,,
775,due,,,,,
775,to,,,,,
775,the,,,,,
775,traffic.,,,,,
776,planning,,,,,
776,logic:,,,,,
776,planner,,,,,
776,inadequately,,,,,
776,yields,,,,,
776,for,,,,,
776,cross,,,,,
776,traffic,,,,,
776,agent,,,,,
776,with,,,,,
776,right-of-way,,,,,
777,perception,,,,,
777,"discrepancy,",,,,,
777,occluded,B-E,,,,
777,view,I-E,,,,
777,due,,,,,
777,to,,,,,
777,obstruction(s),B-C,,,,
778,planning,,,,,
778,discrepancy;,,,,,
778,system,,,,,
778,planned,,,,,
778,incorrect,,,,,
778,trajectory,,,,,
778,based,,,,,
778,on,,,,,
778,position,,,,,
778,of,,,,,
778,proceeding,,,,,
778,vehicle,,,,,
779,control,,,,,
779,issue:,,,,,
779,the,,,,,
779,vehicle,,,,,
779,control,,,,,
779,performance,,,,,
779,was,,,,,
779,not,,,,,
779,ideal,,,,,
779,causing,,,,,
779,much,,,,,
779,overshoot.,,,,,
779,test,,,,,
779,driver,,,,,
779,disengaged,,,,,
779,to,,,,,
779,keep,,,,,
779,safe,,,,,
779,and,,,,,
779,log,,,,,
779,the,,,,,
779,issue,,,,,
779,for,,,,,
779,further,,,,,
779,examination.,,,,,
780,vehicle,,,,,
780,control,,,,,
780,problem,,,,,
780,:,,,,,
780,vehicle,,,,,
780,could,,,,,
780,not,,,,,
780,stop,,,,,
780,at,,,,,
780,stop,,,,,
780,line,,,,,
780,completely.,,,,,
780,weather:,,,,,
780,cloudy.,,,,,
780,road,,,,,
780,condition:,,,,,
780,dry.,,,,,
781,av,,,,,
781,was,,,,,
781,braking,,,,,
781,incorrectly,,,,,
781,at,,,,,
781,traffic,,,,,
781,light,,,,,
781,intersection.,,,,,
781,as,,,,,
781,a,,,,,
781,"result,",,,,,
781,the,,,,,
781,driver,,,,,
781,safely,,,,,
781,disengaged,,,,,
781,and,,,,,
781,resumed,,,,,
781,manual,,,,,
781,control.,,,,,
782,perception,,,,,
782,discrepancy:,,,,,
782,lost,,,,,
782,track,,,,,
782,of,,,,,
782,trailer,,,,,
782,being,,,,,
782,pulled,,,,,
782,by,,,,,
782,vehicle,,,,,
783,disengage,B-E,,,,
783,for,,,,,
783,undesired,B-C,,,,
783,motion,I-C,,,,
783,planning,I-C,,,,
783,"behavior,",I-C,,,,
783,no,B-E,,,,
783,system,I-E,,,,
783,response,I-E,,,,
783,because,,,,,
783,of,,,,,
783,excessive,B-C,,,,
783,system,I-C,,,,
783,load,I-C,,,,
784,av,,,,,
784,began,,,,,
784,an,B-C,,,,
784,undesired,I-C,,,,
784,passing,I-C,,,,
784,maneuver,I-C,,,,
784,on,,,,,
784,the,,,,,
784,left.,,,,,
784,as,,,,,
784,a,,,,,
784,"result,",,,,,
784,the,,,,,
784,driver,,,,,
784,safely,,,,,
784,disengaged,,,,,
784,and,,,,,
784,resumed,,,,,
784,manual,B-E,,,,
784,control.,I-E,,,,
785,driver,,,,,
785,precautionarily,,,,,
785,intervened,,,,,
785,for,,,,,
785,a,,,,,
785,reckless,,,,,
785,neighboring,,,,,
785,vehicle,,,,,
785,swerving,,,,,
785,into,,,,,
785,the,,,,,
785,vehicle's,,,,,
785,lane,,,,,
786,safety,,,,,
786,precaution:,,,,,
786,the,,,,,
786,vehicle,,,,,
786,was,,,,,
786,not,,,,,
786,performing,,,,,
786,optimally,,,,,
786,given,,,,,
786,aggressive,,,,,
786,cut-in,,,,,
786,truck.,,,,,
786,test,,,,,
786,driver,,,,,
786,disengaged,,,,,
786,as,,,,,
786,a,,,,,
786,precautionary,,,,,
786,measure,,,,,
786,to,,,,,
786,address,,,,,
786,traffic,,,,,
786,conditions,,,,,
786,and,,,,,
786,log,,,,,
786,issue,,,,,
786,for,,,,,
786,further,,,,,
786,examination.,,,,,
787,the,,,,,
787,disengagement,,,,,
787,was,,,,,
787,initiated,,,,,
787,by,,,,,
787,the,,,,,
787,test,,,,,
787,driver,,,,,
787,after,,,,,
787,the,,,,,
787,software,,,,,
787,requested,,,,,
787,manual,B-E,,,,
787,takeover,I-E,,,,
787,due,,,,,
787,to,,,,,
787,motion,B-C,,,,
787,planning.,I-C,,,,
787,the,,,,,
787,test,,,,,
787,drive,,,,,
787,occurred,,,,,
787,under,,,,,
787,free-flowing,,,,,
787,traffic,,,,,
787,and,,,,,
787,clear,,,,,
787,weather,,,,,
787,conditions.,,,,,
788,perception,,,,,
788,discrepancy:,,,,,
788,lost,,,,,
788,track,,,,,
788,of,,,,,
788,pedestrian,,,,,
788,near,,,,,
788,parked,,,,,
788,vehicle,,,,,
789,perception,,,,,
789,"discrepancy,",,,,,
789,ego,,,,,
789,vehicle,,,,,
789,detected,,,,,
789,the,,,,,
789,lead,,,,,
789,vehicle,,,,,
789,a,,,,,
789,bit,,,,,
789,late.,,,,,
790,driver,,,,,
790,precautionarily,,,,,
790,intervened,,,,,
790,for,,,,,
790,a,,,,,
790,reckless,,,,,
790,lead,,,,,
790,vehicle,,,,,
790,ahead,,,,,
790,driving,,,,,
790,in,,,,,
790,reverse,,,,,
791,perception,,,,,
791,"discrepancy,",,,,,
791,ego,,,,,
791,vehicle,,,,,
791,lost,,,,,
791,detection,,,,,
791,on,,,,,
791,lead,,,,,
791,vehicle.,,,,,
792,perception,,,,,
792,issue:,,,,,
792,the,,,,,
792,vehicle,,,,,
792,had,,,,,
792,a,B-E,,,,
792,FALSE,I-E,,,,
792,cipv,I-E,,,,
792,detection,I-E,,,,
792,due,,,,,
792,to,,,,,
792,the,B-C,,,,
792,traffic,I-C,,,,
792,cone,I-C,,,,
792,close,,,,,
792,to,,,,,
792,lane,,,,,
792,edge.,,,,,
792,test,,,,,
792,driver,,,,,
792,disengaged,,,,,
792,and,,,,,
792,log,,,,,
792,for,,,,,
792,further,,,,,
792,examination.,,,,,
793,perception,,,,,
793,discrepancy:,,,,,
793,failure,,,,,
793,to,,,,,
793,yield,,,,,
793,to,,,,,
793,other,,,,,
793,actors,,,,,
794,controller,,,,,
794,"discrepancy,",,,,,
794,ego,,,,,
794,vehicle,,,,,
794,moved,,,,,
794,left,,,,,
794,and,,,,,
794,exceeded,,,,,
794,lateral,,,,,
794,safe,,,,,
794,distance,,,,,
794,with,,,,,
794,other,,,,,
794,vehicle,,,,,
794,on,,,,,
794,the,,,,,
794,adjacent,,,,,
794,lane.,,,,,
795,discrepancy,B-E,,,,
795,in,,,,,
795,planning,,,,,
795,due,,,,,
795,to,,,,,
795,construction,B-C,,,,
795,blocking,,,,,
795,the,,,,,
795,majority,,,,,
795,of,,,,,
795,the,,,,,
795,road,,,,,
795,and,,,,,
795,heavy,B-C,,,,
795,traffic,I-C,,,,
795,conditions,I-C,,,,
796,prediction,,,,,
796,discrepancy;,,,,,
796,incorrect,,,,,
796,trajectory,,,,,
796,estimation,,,,,
796,of,,,,,
796,pedestrians,,,,,
796,walking,,,,,
796,across,,,,,
796,the,,,,,
796,street,,,,,
796,into,,,,,
796,the,,,,,
796,middle,,,,,
796,of,,,,,
796,traffic,,,,,
796,lanes,,,,,
797,gps,,,,,
797,localization,,,,,
797,is,,,,,
797,"incorrect,",,,,,
797,av,,,,,
797,was,,,,,
797,driving,,,,,
797,towards,,,,,
797,the,,,,,
797,edge,,,,,
797,of,,,,,
797,the,,,,,
797,lane.,,,,,
797,as,,,,,
797,a,,,,,
797,"result,",,,,,
797,the,,,,,
797,driver,,,,,
797,safely,,,,,
797,disengaged,,,,,
797,and,,,,,
797,resumed,,,,,
797,manual,,,,,
797,control.,,,,,
798,"planning,",,,,,
798,driver,,,,,
798,precautionarily,,,,,
798,intervened,,,,,
798,for,,,,,
798,insufficient,,,,,
798,yielding,,,,,
798,to,,,,,
798,a,,,,,
798,vehicle,,,,,
798,during,,,,,
798,lane,,,,,
798,change,,,,,
799,disengage,B-E,,,,
799,for,,,,,
799,undesired,B-C,,,,
799,motion,I-C,,,,
799,planning,I-C,,,,
799,"behavior,",I-C,,,,
799,undesired,,,,,
799,lateral,,,,,
799,avoiding,,,,,
799,when,,,,,
799,driving,,,,,
799,in,,,,,
799,traffic,,,,,
799,jam,,,,,
800,Other,,,,,
800,road,,,,,
800,user,,,,,
800,behaving,,,,,
800,poorly.,,,,,
801,Precautionary,,,,,
801,takeover,,,,,
801,to,,,,,
801,address,,,,,
801,planning.,,,,,
802,Precautionary,,,,,
802,takeover,,,,,
802,to,,,,,
802,address,,,,,
802,perception.,,,,,
803,As,,,,,
803,part,,,,,
803,of,,,,,
803,a,,,,,
803,planned,,,,,
803,test,,,,,
803,of,,,,,
803,our,,,,,
803,autonomous,,,,,
803,vehicle,,,,,
803,"technology,",,,,,
803,the,,,,,
803,driver,,,,,
803,disengaged,,,,,
803,the,,,,,
803,system,,,,,
803,to,,,,,
803,continue,,,,,
803,in,,,,,
803,manual,,,,,
803,driving,,,,,
803,mode.,,,,,
803,Road,,,,,
803,condition:,,,,,
803,dry.,,,,,
803,No,,,,,
803,"construction,",,,,,
803,"emergency,",,,,,
803,accident,,,,,
803,or,,,,,
803,collision.,,,,,
804,As,,,,,
804,part,,,,,
804,of,,,,,
804,a,,,,,
804,planned,,,,,
804,test,,,,,
804,of,,,,,
804,our,,,,,
804,autonomous,,,,,
804,vehicle,,,,,
804,"technology,",,,,,
804,the,,,,,
804,AV,,,,,
804,System,,,,,
804,disabled,,,,,
804,itself,,,,,
804,after,,,,,
804,detecting,,,,,
804,a,,,,,
804,system,,,,,
804,limitation.,,,,,
804,Road,,,,,
804,condition:,,,,,
804,dry.,,,,,
804,No,,,,,
804,"construction,",,,,,
804,"emergency,",,,,,
804,accident,,,,,
804,or,,,,,
804,collision.,,,,,
805,Precautionary,,,,,
805,Takeover,,,,,
805,or,,,,,
805,Operator,,,,,
805,Discretion,,,,,
806,Self-Driving,,,,,
806,Hardware,,,,,
806,or,,,,,
806,Base,,,,,
806,Vehicle,,,,,
807,Planning,,,,,
807,"discrepancy,",,,,,
807,system,,,,,
807,indicated,,,,,
807,incorrect,,,,,
807,yield,,,,,
807,for,,,,,
807,a,,,,,
807,vehicle,,,,,
807,moving,,,,,
807,into,,,,,
807,the,,,,,
807,lane,,,,,
807,of,,,,,
807,traffic,,,,,
808,Planning,,,,,
808,"discrepancy,",,,,,
808,system,,,,,
808,indicated,,,,,
808,incorrect,,,,,
808,yield,,,,,
808,at,,,,,
808,intersection,,,,,
808,during,,,,,
808,right,,,,,
808,turn,,,,,
808,maneuver,,,,,
809,Planning,,,,,
809,"discrepancy,",,,,,
809,system,,,,,
809,indicated,,,,,
809,incorrect,,,,,
809,yield,,,,,
809,for,,,,,
809,a,,,,,
809,vehicle,,,,,
809,in,,,,,
809,intersection,,,,,
810,Perception,,,,,
810,"discrepancy,",,,,,
810,incorrect,,,,,
810,system,,,,,
810,detection,,,,,
810,of,,,,,
810,proceeding,,,,,
810,vehicle,,,,,
811,Planning,,,,,
811,"discrepancy,",,,,,
811,system,,,,,
811,indicated,,,,,
811,incorrect,,,,,
811,yield,,,,,
811,for,,,,,
811,bicyclist,,,,,
812,Planning,,,,,
812,"discrepancy,",,,,,
812,system,,,,,
812,indicated,,,,,
812,incorrect,,,,,
812,yield,,,,,
812,for,,,,,
812,a,,,,,
812,vehicle,,,,,
812,cutting,,,,,
812,into,,,,,
812,the,,,,,
812,lane,,,,,
812,of,,,,,
812,traffic,,,,,
813,Planning,,,,,
813,"discrepancy,",,,,,
813,system,,,,,
813,indicated,,,,,
813,incorrect,,,,,
813,yield,,,,,
813,for,,,,,
813,a,,,,,
813,stopped,,,,,
813,vehicle,,,,,
813,in,,,,,
813,lane,,,,,
813,of,,,,,
813,traffic,,,,,
814,Planning,,,,,
814,"discrepancy,",,,,,
814,system,,,,,
814,indicated,,,,,
814,incorrect,,,,,
814,yield,,,,,
814,at,,,,,
814,intersection,,,,,
814,while,,,,,
814,another,,,,,
814,vehicle,,,,,
814,made,,,,,
814,an,,,,,
814,illegal,,,,,
814,turn,,,,,
814,maneuver,,,,,
815,Perception,,,,,
815,"discrepancy,",,,,,
815,incorrect,,,,,
815,system,,,,,
815,detection,,,,,
815,of,,,,,
815,adjacent,,,,,
815,vehicle,,,,,
816,Planning,,,,,
816,"discrepancy,",,,,,
816,system,,,,,
816,indicated,,,,,
816,incorrect,,,,,
816,yield,,,,,
816,at,,,,,
816,intersection,,,,,
816,during,,,,,
816,left,,,,,
816,turn,,,,,
816,maneuver,,,,,
817,Planning,,,,,
817,"discrepancy,",,,,,
817,system,,,,,
817,indicated,,,,,
817,incorrect,,,,,
817,yield,,,,,
817,for,,,,,
817,vehicle,,,,,
817,parked,,,,,
817,across,,,,,
817,two,,,,,
817,lanes,,,,,
817,of,,,,,
817,traffic,,,,,
818,Prediction,,,,,
818,"discrepancy,",,,,,
818,system,,,,,
818,indicated,,,,,
818,incorrect,,,,,
818,yield,,,,,
818,for,,,,,
818,pedestrian,,,,,
818,crossing,,,,,
818,between,,,,,
818,cars,,,,,
818,in,,,,,
818,traffic,,,,,
819,Planning,,,,,
819,"discrepancy,",,,,,
819,system,,,,,
819,indicated,,,,,
819,incorrect,,,,,
819,yield,,,,,
819,trajectory,,,,,
819,for,,,,,
819,vehicle,,,,,
819,exiting,,,,,
819,intersection,,,,,
820,Planning,,,,,
820,"discrepancy,",,,,,
820,system,,,,,
820,indicated,,,,,
820,incorrect,,,,,
820,yield,,,,,
820,at,,,,,
820,intersection,,,,,
821,Lane,,,,,
821,change,,,,,
821,maneuver,,,,,
821,"failed,",,,,,
821,caused,,,,,
821,by,,,,,
821,trajectory,,,,,
821,planing,,,,,
822,Lane,,,,,
822,change,,,,,
822,maneuver,,,,,
822,"failed,",,,,,
822,caused,,,,,
822,by,,,,,
822,lane,,,,,
822,detection,,,,,
822,problem,,,,,
823,Lane,,,,,
823,change,,,,,
823,maneuver,,,,,
823,"failed,",,,,,
823,caused,,,,,
823,by,,,,,
823,object,,,,,
823,detection,,,,,
823,error,,,,,
824,Planning,,,,,
824,"discrepancy,",,,,,
824,inappropriate,,,,,
824,acceleration,,,,,
824,and,,,,,
824,trajectory.,,,,,
825,Discrepancy,B-C,,,,
825,in,,,,,
825,high,,,,,
825,definition,,,,,
825,map,,,,,
825,build,,,,,
825,caused,,,,,
825,an,B-E,,,,
825,undesired,I-E,,,,
825,behavior.,I-E,,,,
826,Localization,,,,,
826,"discepancy,",,,,,
826,the,,,,,
826,lane,,,,,
826,placement,,,,,
826,of,,,,,
826,the,,,,,
826,vehicle,,,,,
826,was,,,,,
826,inaccurate,,,,,
826,with,,,,,
826,a,,,,,
826,nearby,,,,,
826,bicyclist.,,,,,
827,Planning,,,,,
827,"discrepancy,",,,,,
827,insufficient,,,,,
827,yield,,,,,
827,to,,,,,
827,cross,,,,,
827,traffic,,,,,
827,with,,,,,
827,right,,,,,
827,of,,,,,
827,way,,,,,
828,Localization,,,,,
828,"discrepancy,",,,,,
828,the,,,,,
828,lane,,,,,
828,placement,,,,,
828,of,,,,,
828,the,,,,,
828,vehicle,,,,,
828,was,,,,,
828,inaccurate,,,,,
828,with,,,,,
828,oncoming,,,,,
828,traffic.,,,,,
829,Planning,,,,,
829,"discrepancy,",,,,,
829,insufficient,,,,,
829,slowing,,,,,
829,approaching,,,,,
829,lead,,,,,
829,vehicle.,,,,,
830,Planning,,,,,
830,"discrepancy,",,,,,
830,insufficient,,,,,
830,slowing,,,,,
830,approaching,,,,,
830,red,,,,,
830,traffic,,,,,
830,light.,,,,,
831,Planning,,,,,
831,"discrepancy,",,,,,
831,incorrect,,,,,
831,trajectory,,,,,
831,when,,,,,
831,approaching,,,,,
831,intersection.,,,,,
832,Localization,,,,,
832,"discrepancy,",,,,,
832,the,,,,,
832,lane,,,,,
832,placement,,,,,
832,of,,,,,
832,the,,,,,
832,vehicle,,,,,
832,was,,,,,
832,inaccurate,,,,,
832,with,,,,,
832,respect,,,,,
832,to,,,,,
832,the,,,,,
832,road,,,,,
832,median.,,,,,
833,System,,,,,
833,"fault,",,,,,
833,error,B-C,,,,
833,from,,,,,
833,the,,,,,
833,computer,,,,,
833,system,,,,,
833,resulting,,,,,
833,in,,,,,
833,Driver,B-E,,,,
833,takeover.,I-E,,,,
834,Planning,,,,,
834,"discrepancy,",,,,,
834,insufficient,,,,,
834,slowing,,,,,
834,approaching,,,,,
834,stop,,,,,
834,sign.,,,,,
835,Planning,,,,,
835,"discrepancy,",,,,,
835,inappropriate,,,,,
835,trajectory,,,,,
835,with,,,,,
835,adjacent,,,,,
835,vehicle.,,,,,
836,Perception,,,,,
836,"discrepancy,",,,,,
836,no,,,,,
836,object,,,,,
836,detection,,,,,
836,of,,,,,
836,lead,,,,,
836,vehicle.,,,,,
837,Planning,,,,,
837,"discrepancy,",,,,,
837,system,,,,,
837,indicated,,,,,
837,incorrect,,,,,
837,merge,,,,,
837,behavior.,,,,,
838,Discrepancy,B-C,,,,
838,in,,,,,
838,high,,,,,
838,definition,,,,,
838,map,,,,,
838,build,,,,,
838,caused,,,,,
838,undesired,B-E,,,,
838,behavior.,I-E,,,,
839,Planning,,,,,
839,"discrepancy,",,,,,
839,no,,,,,
839,object,,,,,
839,detection,,,,,
839,approaching,,,,,
839,traffic,,,,,
839,light.,,,,,
840,Perception,,,,,
840,"discrepancy,",,,,,
840,system,,,,,
840,indicated,,,,,
840,incorrect,,,,,
840,merge,,,,,
840,behavior.,,,,,
841,Perception,,,,,
841,"discrepancy,",,,,,
841,late,,,,,
841,object,,,,,
841,detection,,,,,
841,of,,,,,
841,lead,,,,,
841,vehicle.,,,,,
842,Planning,,,,,
842,"discrepancy,",,,,,
842,inappropriate,,,,,
842,trajectory,,,,,
842,with,,,,,
842,traffic,,,,,
842,behind.,,,,,
843,Planning,,,,,
843,"discrepancy,",,,,,
843,insufficient,,,,,
843,slowing,,,,,
843,approaching,,,,,
843,pedestrian.,,,,,
844,Planning,,,,,
844,"discrepancy,",,,,,
844,inappropriate,,,,,
844,trajectory,,,,,
844,with,,,,,
844,nearby,,,,,
844,bicyclist.,,,,,
845,Perception,,,,,
845,"discrepancy,",,,,,
845,no,,,,,
845,object,,,,,
845,detection.,,,,,
846,Planning,,,,,
846,"discrepancy,",,,,,
846,inappropriate,,,,,
846,trajectory,,,,,
846,with,,,,,
846,nearby,,,,,
846,pedestrian.,,,,,
847,Perception,,,,,
847,"discrepancy,",,,,,
847,late,,,,,
847,object,,,,,
847,detection,,,,,
847,of,,,,,
847,cross,,,,,
847,traffic,,,,,
847,vehicle.,,,,,
848,Planning,,,,,
848,"discrepancy,",,,,,
848,inappropriate,,,,,
848,trajectory,,,,,
848,following,,,,,
848,lead,,,,,
848,vehicle.,,,,,
849,Perception,,,,,
849,"discrepancy,",,,,,
849,inappropriate,,,,,
849,object,,,,,
849,detection.,,,,,
850,Localization,,,,,
850,"discrepancy,",,,,,
850,lane,,,,,
850,placement,,,,,
850,of,,,,,
850,the,,,,,
850,vehicle,,,,,
850,was,,,,,
850,inaccurate,,,,,
850,causing,,,,,
850,undesired,,,,,
850,behavior.,,,,,
851,System,,,,,
851,"fault,",,,,,
851,an,B-C,,,,
851,error,I-C,,,,
851,from,,,,,
851,the,,,,,
851,computer,,,,,
851,system,,,,,
851,resulted,,,,,
851,in,,,,,
851,Driver,B-E,,,,
851,takeover.,I-E,,,,
852,Planning,,,,,
852,"discrepancy,",,,,,
852,potential,,,,,
852,performance,,,,,
852,issue,,,,,
852,with,,,,,
852,a,,,,,
852,software,,,,,
852,component.,,,,,
853,Incorrect,,,,,
853,behavior,,,,,
853,prediction,,,,,
853,of,,,,,
853,other,,,,,
853,traffic,,,,,
853,participants,,,,,
854,Unwanted,,,,,
854,maneuver,,,,,
854,of,,,,,
854,the,,,,,
854,vehicle,,,,,
855,Detection,,,,,
855,error,,,,,
855,in,,,,,
855,perception,,,,,
855,system,,,,,
856,Disengage,B-E,,,,
856,for,,,,,
856,unwanted,B-C,,,,
856,maneuver,I-C,,,,
856,of,,,,,
856,the,,,,,
856,vehicle,,,,,
857,Disengage,B-E,,,,
857,for,,,,,
857,a,B-C,,,,
857,perception,I-C,,,,
857,discrepancy,I-C,,,,
858,Disengage,B-C,,,,
858,Tor,,,,,
858,a,B-C,,,,
858,perception,I-C,,,,
858,discrepancy,I-C,,,,
859,maneuver,,,,,
859,of,,,,,
859,the,,,,,
859,vehicle,,,,,
859,Disengage,,,,,
859,for,,,,,
859,unwan,,,,,
860,Disengage,,,,,
860,for,,,,,
860,a,,,,,
860,recklessly,,,,,
860,behaving,,,,,
860,road,,,,,
860,user,,,,,
861,Disengage,B-E,,,,
861,for,,,,,
861,unwanted,B-C,,,,
861,maneuver,I-C,,,,
861,of,,,,,
861,the,,,,,
861,\,,,,,
862,engage,B-E,,,,
862,for,,,,,
862,unwanted,B-C,,,,
862,maneuver,I-C,,,,
862,of,,,,,
862,the,,,,,
862,vehicle,,,,,
863,Disengaged,,,,,
863,safely,,,,,
863,in,,,,,
863,a,,,,,
863,light,,,,,
863,curve,,,,,
863,because,,,,,
863,road,,,,,
863,model,,,,,
863,was,,,,,
863,poor,,,,,
864,Safe,B-E,,,,
864,disengagement,I-E,,,,
864,due,,,,,
864,to,,,,,
864,other,,,,,
864,vehicle,,,,,
864,trying,,,,,
864,to,,,,,
864,merge,,,,,
864,into,,,,,
864,our,,,,,
864,lane,,,,,
865,Safely,,,,,
865,disengaged,B-E,,,,
865,due,,,,,
865,to,,,,,
865,curvature,B-C,,,,
865,of,I-C,,,,
865,road,I-C,,,,
866,Vehicle,,,,,
866,would,,,,,
866,not,,,,,
866,have,,,,,
866,followed,,,,,
866,curve,,,,,
866,(waited,,,,,
866,too,,,,,
866,long,,,,,
866,before,,,,,
866,turning,,,,,
866,in);,,,,,
866,disengaged,I-C,,,,
866,for,,,,,
866,comfort,B-C,,,,
867,Multiple,,,,,
867,other,,,,,
867,vehicles,,,,,
867,aggressive,,,,,
867,cut,,,,,
867,"in,",,,,,
867,disengagement,B-E,,,,
867,due,,,,,
867,to,,,,,
867,comfort,B-C,,,,
867,of,,,,,
867,driver,,,,,
868,Ego,,,,,
868,vehicle,,,,,
868,did,,,,,
868,not,,,,,
868,follow,,,,,
868,lane,,,,,
868,model,,,,,
869,Courtesy,,,,,
869,disengagement,,,,,
869,to,,,,,
869,let,,,,,
869,a,,,,,
869,truck,,,,,
869,merge,,,,,
870,Disengaged,B-E,,,,
870,due,,,,,
870,to,,,,,
870,poor,B-C,,,,
870,lane,I-C,,,,
870,markings,I-C,,,,
871,Disengagement,,,,,
871,due,,,,,
