sentence_id,words,labels
1543,the,O
1543,ground,O
1543,stops,O
1543,shaking,O
1543,.,O
1544,A,O
1544,deposit,O
1544,ages,O
1544,",",O
1544,soil,O
1544,formation,O
1544,",",B-C
1544,weathering,I-C
1544,",",O
1544,diagenetic,O
1544,processes,O
1544,",",O
1544,and,O
1544,earthquake,O
1544,shaking,O
1544,lead,O
1544,to,O
1544,consolidation,O
1544,and,B-E
1544,cementation,I-E
1544,of,O
1544,the,O
1544,sediment,O
1544,.,O
1545,The,O
1545,cheering,O
1545,and,B-E
1545,screaming,I-E
1545,after,O
1545,the,B-C
1545,victory,I-C
1545,had,O
1545,hardly,O
1545,died,O
1545,down,O
1545,when,O
1545,Marilyn,O
1545,Kelly,O
1545,proclaimed,O
1545,"""",O
1545,Party,O
1545,at,O
1545,my,O
1545,house,O
1545,!,O
1545,"""",O
1545,.,O
1546,You,O
1546,counted,O
1546,almost,O
1546,thirty,O
1546,three,O
1546,honorable,O
1546,punches,O
1546,and,O
1546,kicks,O
1546,thrown,O
1546,in,O
1546,this,O
1546,clip,O
1546,of,O
1546,little,O
1546,kid,B-E
1546,screaming,I-E
1546,after,O
1546,the,O
1546,terrible,B-C
1546,fight,I-C
1546,.,O
1547,Lesions,B-C
1547,restricted,O
1547,to,O
1547,the,O
1547,rear,O
1547,portion,O
1547,of,O
1547,the,O
1547,medial,O
1547,part,O
1547,of,O
1547,the,O
1547,precentral,O
1547,gyrus,O
1547,caused,O
1547,a,O
1547,contralateral,O
1547,predominantly,O
1547,distal,B-E
1547,leg,I-E
1547,weakness,I-E
1547,.,O
1548,One,O
1548,of,O
1548,the,O
1548,largest,O
1548,Internet,O
1548,piracy,O
1548,rings,O
1548,in,O
1548,the,O
1548,world,O
1548,has,O
1548,been,O
1548,shut,O
1548,down,O
1548,in,O
1548,a,O
1548,police,B-C
1548,operation,I-C
1548,that,O
1548,resulted,O
1548,in,O
1548,the,B-E
1548,arrest,I-E
1548,of,O
1548,181,O
1548,people,O
1548,.,O
1549,DOD,O
1549,USAF,O
1549,AFRCC,O
1549,initiated,O
1549,Federal,O
1549,SAR,O
1549,response,O
1549,activities,O
1549,for,B-C
1549,incidents,I-C
1549,that,O
1549,result,O
1549,in,O
1549,aeronautical,B-E
1549,distress,I-E
1549,.,O
1550,Pavlov,O
1550,like,O
1550,",",O
1550,looking,O
1550,at,O
1550,the,O
1550,picture,O
1550,aids,O
1550,"""",O
1550,let,O
1550,down,O
1550,",",O
1550,"""",O
1550,the,B-E
1550,release,I-E
1550,of,O
1550,milk,O
1550,normally,O
1550,triggered,O
1550,by,O
1550,the,B-C
1550,presence,I-C
1550,of,O
1550,the,O
1550,baby,O
1550,",",O
1550,its,O
1550,touch,O
1550,",",O
1550,its,O
1550,cry,O
1550,.,O
1551,The,B-E
1551,inspiration,I-E
1551,for,O
1551,the,O
1551,multi,O
1551,touch,O
1551,technology,O
1551,came,O
1551,from,O
1551,a,O
1551,decidedly,O
1551,non,O
1551,digital,B-C
1551,event,I-C
1551,.,O
1552,Raj,O
1552,driven,O
1552,to,B-E
1552,rage,I-E
1552,after,B-C
1552,reading,I-C
1552,about,O
1552,yet,O
1552,another,O
1552,weirdly,O
1552,spelled,O
1552,Web,O
1552,2,O
1552,.,O
1552,0,O
1552,company,O
1552,is,O
1552,struggling,O
1552,on,O
1552,TechCrunch,O
1552,.,O
1553,The,O
1553,team,O
1553,prepared,O
1553,GIS,O
1553,precipitation,O
1553,and,O
1553,contour,O
1553,maps,O
1553,of,O
1553,the,O
1553,area,O
1553,approximately,O
1553,777,O
1553,square,O
1553,miles,O
1553,depicting,O
1553,the,O
1553,landforms,O
1553,and,O
1553,identifying,O
1553,the,B-E
1553,flooding,I-E
1553,and,O
1553,landslides,O
1553,caused,O
1553,by,O
1553,the,B-C
1553,rainfall,I-C
1553,.,O
1554,The,O
1554,1906,O
1554,San,O
1554,Francisco,B-E
1554,earthquake,I-E
1554,was,O
1554,caused,O
1554,by,O
1554,a,B-C
1554,rupture,I-C
1554,on,O
1554,the,O
1554,San,O
1554,Andreas,O
1554,Fault,O
1554,",",O
1554,a,O
1554,continental,O
1554,transform,O
1554,fault,O
1554,that,O
1554,forms,O
1554,part,O
1554,of,O
1554,the,O
1554,boundary,O
1554,between,O
1554,the,O
1554,Pacific,O
1554,Plate,O
1554,and,O
1554,the,O
1554,North,O
1554,American,O
1554,Plate,O
1554,.,O
1555,The,B-E
1555,grief,I-E
1555,from,O
1555,sudden,B-C
1555,death,I-C
1555,is,O
1555,completely,O
1555,different,O
1555,from,O
1555,expected,O
1555,death,O
1555,",",O
1555,when,O
1555,families,O
1555,have,O
1555,time,O
1555,to,O
1555,prepare,O
1555,and,O
1555,say,O
1555,goodbye,O
1555,.,O
1556,The,B-E
1556,wounds,I-E
1556,caused,O
1556,by,O
1556,the,O
1556,scourging,O
1556,and,O
1556,the,B-C
1556,thorns,I-C
1556,are,O
1556,almost,O
1556,invisible,O
1556,.,O
1557,The,B-E
1557,war,I-E
1557,was,O
1557,caused,O
1557,by,O
1557,the,O
1557,expansionist,B-C
1557,desires,I-C
1557,of,O
1557,Hitler,O
1557,",",O
1557,Mussolini,O
1557,and,O
1557,the,O
1557,Japanese,O
1557,imperialists,O
1557,.,O
1558,Osteoporosis,B-E
1558,is,O
1558,caused,O
1558,by,O
1558,a,O
1558,sharp,B-C
1558,decrease,I-C
1558,in,O
1558,estrogen,O
1558,levels,O
1558,that,O
1558,leads,O
1558,to,O
1558,an,O
1558,increased,O
1558,rate,O
1558,of,O
1558,bone,O
1558,remodeling,O
1558,.,O
1559,The,O
1559,economic,B-E
1559,collapse,I-E
1559,was,O
1559,caused,O
1559,by,B-C
1559,consumers,I-C
1559,buying,O
1559,mortgages,O
1559,they,O
1559,couldn't,O
1559,afford,O
1559,and,O
1559,the,O
1559,housing,O
1559,collapse,O
1559,.,O
1560,Convulsions,O
1560,that,O
1560,occur,O
1560,after,O
1560,DTaP,O
1560,are,O
1560,usually,O
1560,not,O
1560,caused,O
1560,directly,O
1560,by,O
1560,the,O
1560,vaccine,O
1560,",",O
1560,but,O
1560,by,O
1560,a,B-E
1560,fever,I-E
1560,",",O
1560,which,O
1560,in,O
1560,turn,O
1560,was,O
1560,triggered,O
1560,by,O
1560,the,B-C
1560,vaccine,I-C
1560,.,O
1561,To,O
1561,determine,O
1561,",",O
1561,once,O
1561,and,O
1561,for,O
1561,all,O
1561,",",O
1561,how,O
1561,the,B-E
1561,manakin,I-E
1561,was,O
1561,making,O
1561,its,O
1561,bizarre,B-C
1561,sounds,I-C
1561,",",O
1561,Bostwick,O
1561,and,O
1561,colleagues,O
1561,decided,O
1561,to,O
1561,take,O
1561,feather,O
1561,samples,O
1561,.,O
1562,Licenses,O
1562,and,O
1562,Permits,O
1562,are,B-E
1562,revenues,I-E
1562,from,O
1562,the,B-C
1562,selling,I-C
1562,of,O
1562,vendor,O
1562,and,O
1562,dog,O
1562,licenses,O
1562,and,O
1562,other,O
1562,items,O
1562,.,O
1563,More,O
1563,than,O
1563,4500,O
1563,tons,O
1563,of,O
1563,nitrogen,O
1563,oxides,O
1563,annually,O
1563,a,B-C
1563,pollutant,I-C
1563,that,O
1563,causes,O
1563,smog,O
1563,",",O
1563,acid,B-E
1563,rain,I-E
1563,",",O
1563,and,O
1563,contributes,O
1563,to,O
1563,asthma,O
1563,attacks,O
1563,and,O
1563,other,O
1563,breathing,O
1563,problems,O
1563,.,O
1564,Addiction,B-C
1564,and,O
1564,poverty,O
1564,lead,O
1564,to,B-E
1564,neglect,I-E
1564,and,O
1564,abuse,O
1564,.,O
1565,The,B-E
1565,swelling,I-E
1565,of,O
1565,the,O
1565,vocal,O
1565,fold,O
1565,mucosa,O
1565,is,O
1565,caused,O
1565,by,B-C
1565,smoking,I-C
1565,.,O
1566,In,O
1566,conclusion,O
1566,",",B-C
1566,incubation,I-C
1566,of,O
1566,the,O
1566,aorta,O
1566,produces,O
1566,a,O
1566,specific,B-E
1566,reduction,I-E
1566,in,O
1566,agonist,O
1566,evoked,O
1566,contraction,O
1566,.,O
1567,The,B-E
1567,high,I-E
1567,humidity,I-E
1567,caused,O
1567,by,O
1567,the,B-C
1567,rainfall,I-C
1567,damaged,O
1567,the,O
1567,seed,O
1567,of,O
1567,PU,O
1567,already,O
1567,mature,O
1567,while,O
1567,the,O
1567,good,O
1567,soil,O
1567,moisture,O
1567,allowed,O
1567,the,O
1567,seed,O
1567,of,O
1567,SO,O
1567,",",O
1567,TO,O
1567,and,O
1567,OO,O
1567,to,O
1567,fill,O
1567,better,O
1567,.,O
1568,First,O
1568,",",O
1568,the,O
1568,H5N1,B-C
1568,virus,I-C
1568,has,O
1568,caused,O
1568,by,O
1568,far,O
1568,the,O
1568,greatest,O
1568,number,O
1568,of,O
1568,human,O
1568,cases,O
1568,of,O
1568,very,O
1568,severe,B-E
1568,disease,I-E
1568,and,O
1568,the,O
1568,greatest,O
1568,number,O
1568,of,O
1568,deaths,O
1568,.,O
1569,Many,B-E
1569,symptoms,I-E
1569,of,O
1569,fight,O
1569,or,O
1569,flight,O
1569,are,O
1569,caused,O
1569,by,B-C
1569,chemical,I-C
1569,changes,I-C
1569,in,O
1569,the,O
1569,body,O
1569,",",O
1569,but,O
1569,these,O
1569,two,O
1569,symptoms,O
1569,of,O
1569,are,O
1569,caused,O
1569,by,O
1569,chronic,O
1569,",",O
1569,rapid,O
1569,",",O
1569,shallow,O
1569,breathing,O
1569,.,O
1570,The,B-C
1570,assassination,I-C
1570,resulted,O
1570,in,O
1570,extensive,B-E
1570,arrests,I-E
1570,of,O
1570,governmental,O
1570,",",O
1570,security,O
1570,",",O
1570,and,O
1570,criminal,O
1570,figures,O
1570,.,O
1571,The,B-C
1571,storm,I-C
1571,resulted,O
1571,in,O
1571,31,O
1571,deaths,O
1571,and,O
1571,2,O
1571,.,O
1571,5,O
1571,million,O
1571,dollars,B-E
1571,damage,I-E
1571,.,O
1572,Obama's,O
1572,economic,B-C
1572,policies,I-C
1572,are,O
1572,turning,O
1572,into,O
1572,a,O
1572,global,B-E
1572,disaster,I-E
1572,.,O
1573,Thus,O
1573,",",O
1573,evaluating,O
1573,capital,O
1573,punishment,O
1573,as,O
1573,a,O
1573,form,O
1573,of,O
1573,retribution,O
1573,is,O
1573,reduced,O
1573,by,O
1573,Sellin,O
1573,to,O
1573,merely,O
1573,estimating,O
1573,the,O
1573,proportion,O
1573,of,O
1573,capital,B-C
1573,murders,I-C
1573,that,O
1573,result,O
1573,in,B-E
1573,execution,I-E
1573,.,O
1574,Dizziness,B-E
1574,was,O
1574,caused,O
1574,by,O
1574,whiplash,O
1574,and,O
1574,head,B-C
1574,injury,I-C
1574,.,O
1575,The,B-C
1575,hull,I-C
1575,caused,O
1575,a,B-E
1575,scratch,I-E
1575,on,O
1575,the,O
1575,eye,O
1575,and,O
1575,that,O
1575,is,O
1575,why,O
1575,it's,O
1575,not,O
1575,healing,O
1575,all,O
1575,the,O
1575,way,O
1575,.,O
1576,The,B-C
1576,massacre,I-C
1576,resulted,O
1576,in,O
1576,a,O
1576,local,O
1576,and,O
1576,international,B-E
1576,onslaught,I-E
1576,.,O
1577,Both,B-C
1577,colds,I-C
1577,and,O
1577,flu,O
1577,cause,B-E
1577,inflammation,I-E
1577,of,O
1577,the,O
1577,mucous,O
1577,membranes,O
1577,found,O
1577,in,O
1577,the,O
1577,nose,O
1577,",",O
1577,throat,O
1577,and,O
1577,mouth,O
1577,.,O
1578,Constipation,B-C
1578,is,O
1578,the,O
1578,most,O
1578,common,O
1578,cause,O
1578,of,B-E
1578,abdominal,I-E
1578,pain,I-E
1578,in,O
1578,the,O
1578,pediatric,O
1578,population,O
1578,.,O
1579,Our,O
1579,country,O
1579,is,O
1579,resolving,O
1579,the,O
1579,war,O
1579,and,B-E
1579,poverty,I-E
1579,caused,O
1579,by,O
1579,the,O
1579,previous,B-C
1579,administration,I-C
1579,.,O
1580,The,B-E
1580,pain,I-E
1580,was,O
1580,radiating,O
1580,from,O
1580,the,B-C
1580,contraction,I-C
1580,out,O
1580,to,O
1580,my,O
1580,hips,O
1580,and,O
1580,back,O
1580,and,O
1580,then,O
1580,down,O
1580,both,O
1580,my,O
1580,legs,O
1580,all,O
1580,the,O
1580,way,O
1580,to,O
1580,my,O
1580,toes,O
1580,.,O
1581,The,O
1581,fresh,O
1581,Muslim,B-E
1581,anger,I-E
1581,has,O
1581,been,O
1581,caused,O
1581,by,O
1581,the,O
1581,opening,B-C
1581,speech,I-C
1581,delivered,O
1581,by,O
1581,Pope,O
1581,Benedict,O
1581,XVI,O
1581,on,O
1581,September,O
1581,12,O
1581,",",O
1581,2006,O
1581,.,O
1582,Cold,B-E
1582,sores,I-E
1582,or,O
1582,fever,O
1582,blisters,O
1582,are,O
1582,caused,O
1582,by,O
1582,the,O
1582,herpes,O
1582,simplex,B-C
1582,virus,I-C
1582,and,O
1582,are,O
1582,usually,O
1582,relatively,O
1582,easy,O
1582,to,O
1582,identify,O
1582,.,O
1583,The,B-E
1583,quarrel,I-E
1583,during,O
1583,the,O
1583,night,O
1583,of,O
1583,the,O
1583,crime,O
1583,was,O
1583,caused,O
1583,by,B-C
1583,money,I-C
1583,.,O
1584,Sinusitis,B-E
1584,is,O
1584,the,O
1584,inflammation,O
1584,of,O
1584,the,O
1584,sinuses,O
1584,caused,O
1584,by,O
1584,a,O
1584,bacterial,B-C
1584,infection,I-C
1584,.,O
1585,During,O
1585,the,O
1585,great,B-E
1585,fire,I-E
1585,of,O
1585,the,B-C
1585,aftershock,I-C
1585,in,O
1585,Tokyo,O
1585,in,O
1585,1923,O
1585,many,O
1585,Ginkgo,O
1585,trees,O
1585,survived,O
1585,while,O
1585,other,O
1585,trees,O
1585,died,O
1585,.,O
1586,The,O
1586,major,B-E
1586,product,I-E
1586,arose,O
1586,from,O
1586,an,B-C
1586,attack,I-C
1586,of,O
1586,aromatic,O
1586,compound,O
1586,.,O
1587,Interpolation,B-C
1587,of,O
1587,the,O
1587,missing,O
1587,samples,O
1587,repairs,O
1587,the,O
1587,waveform,O
1587,with,O
1587,a,O
1587,minimum,O
1587,of,B-E
1587,distortion,I-E
1587,.,O
1588,The,O
1588,worst,B-E
1588,devastation,I-E
1588,around,O
1588,us,O
1588,has,O
1588,been,O
1588,caused,O
1588,by,O
1588,the,O
1588,abject,O
1588,failure,O
1588,of,O
1588,religious,B-C
1588,education,I-C
1588,.,O
1589,But,O
1589,among,O
1589,the,O
1589,heroin,O
1589,addicts,O
1589,especially,O
1589,",",O
1589,there,O
1589,is,O
1589,frequently,O
1589,a,O
1589,very,O
1589,severe,O
1589,depression,O
1589,",",O
1589,and,B-C
1589,depression,I-C
1589,is,O
1589,one,O
1589,of,O
1589,the,O
1589,main,O
1589,causes,O
1589,of,B-E
1589,suicide,I-E
1589,.,O
1590,We,O
1590,minimized,O
1590,excessive,B-C
1590,flows,I-C
1590,that,O
1590,cause,O
1590,flooding,O
1590,",",O
1590,bank,B-E
1590,erosion,I-E
1590,",",O
1590,and,O
1590,habitat,O
1590,loss,O
1590,.,O
1591,For,O
1591,example,O
1591,",",B-C
1591,measles,I-C
1591,and,O
1591,chickenpox,O
1591,cause,B-E
1591,rashes,I-E
1591,along,O
1591,with,O
1591,other,O
1591,symptoms,O
1591,.,O
1592,However,O
1592,",",O
1592,the,O
1592,planning,B-C
1592,proposal,I-C
1592,has,O
1592,generated,B-E
1592,opposition,I-E
1592,from,O
1592,locals,O
1592,who,O
1592,have,O
1592,voiced,O
1592,fears,O
1592,over,O
1592,health,O
1592,issues,O
1592,.,O
1593,Allaah,O
1593,decreed,O
1593,joy,O
1593,and,O
1593,sadness,O
1593,",",O
1593,because,B-C
1593,joy,I-C
1593,results,O
1593,in,B-E
1593,laughter,I-E
1593,and,O
1593,sadness,O
1593,leads,O
1593,to,O
1593,crying,O
1593,.,O
1594,Malaria,B-E
1594,is,O
1594,caused,O
1594,by,O
1594,infection,O
1594,with,O
1594,a,B-C
1594,parasite,I-C
1594,called,O
1594,Plasmodium,O
1594,that,O
1594,is,O
1594,transmitted,O
1594,by,O
1594,mosquitos,O
1594,.,O
1595,The,B-E
1595,warmth,I-E
1595,was,O
1595,radiating,O
1595,from,O
1595,the,B-C
1595,fireplace,I-C
1595,to,O
1595,all,O
1595,corners,O
1595,of,O
1595,the,O
1595,room,O
1595,.,O
1596,The,O
1596,reports,O
1596,regarding,O
1596,the,O
1596,casualties,O
1596,has,O
1596,been,O
1596,announced,O
1596,and,O
1596,the,B-E
1596,loss,I-E
1596,that,O
1596,has,O
1596,been,O
1596,caused,O
1596,by,O
1596,the,B-C
1596,quake,I-C
1596,is,O
1596,being,O
1596,estimated,O
1596,.,O
1597,Air,B-E
1597,pollution,I-E
1597,from,O
1597,coal,O
1597,fired,O
1597,power,B-C
1597,plants,I-C
1597,is,O
1597,large,O
1597,and,O
1597,varied,O
1597,and,O
1597,contributes,O
1597,to,O
1597,a,O
1597,significant,O
1597,number,O
1597,of,O
1597,negative,O
1597,environmental,O
1597,and,O
1597,health,O
1597,problems,O
1597,.,O
1598,Former,O
1598,Safety,O
1598,Service,O
1598,Director,O
1598,Rex,O
1598,Katterheinrich,O
1598,estimated,O
1598,the,O
1598,city,O
1598,collecting,O
1598,2,O
1598,.,O
1598,16,O
1598,million,O
1598,in,O
1598,2009,O
1598,",",O
1598,who,O
1598,took,O
1598,into,O
1598,account,O
1598,for,O
1598,the,O
1598,economic,B-E
1598,slowdown,I-E
1598,caused,O
1598,by,O
1598,the,O
1598,national,B-C
1598,recession,I-C
1598,.,O
1599,Dr,O
1599,.,O
1599,Marshall,O
1599,is,O
1599,the,O
1599,discoverer,O
1599,of,O
1599,Helicobacter,O
1599,H,O
1599,.,O
1599,pylori,O
1599,",",O
1599,the,B-C
1599,germ,I-C
1599,that,O
1599,causes,O
1599,peptic,B-E
1599,ulcer,I-E
1599,.,O
1600,The,B-E
1600,sadness,I-E
1600,from,B-C
1600,divorce,I-C
1600,meant,O
1600,more,O
1600,if,O
1600,you,O
1600,were,O
1600,aware,O
1600,she,O
1600,was,O
1600,married,O
1600,very,O
1600,briefly,O
1600,to,O
1600,choreographer,O
1600,director,O
1600,Michael,O
1600,Bennett,O
1600,",",O
1600,who,O
1600,shaped,O
1600,her,O
1600,career,O
1600,",",O
1600,then,O
1600,created,O
1600,the,O
1600,"""",O
1600,Chorus,O
1600,Line,O
1600,"""",O
1600,character,O
1600,around,O
1600,her,O
1600,in,O
1600,1975,O
1600,.,O
1601,NGU,O
1601,NonGonococcal,O
1601,Urethritis,O
1601,is,O
1601,an,B-E
1601,infection,I-E
1601,of,O
1601,the,O
1601,urethra,O
1601,caused,O
1601,by,B-C
1601,pathogens,I-C
1601,germs,O
1601,other,O
1601,than,O
1601,gonorrhea,O
1601,.,O
1602,The,B-C
1602,crash,I-C
1602,caused,O
1602,a,B-E
1602,gash,I-E
1602,on,O
1602,the,O
1602,west,O
1602,side,O
1602,of,O
1602,the,O
1602,Pentagon,O
1602,measuring,O
1602,30,O
1602,yards,O
1602,wide,O
1602,and,O
1602,10,O
1602,yards,O
1602,deep,O
1602,.,O
1603,A,O
1603,stimulant,O
1603,",",B-C
1603,nicotine,I-C
1603,causes,O
1603,a,O
1603,temporary,B-E
1603,increase,I-E
1603,in,O
1603,alertness,O
1603,and,O
1603,a,O
1603,calm,O
1603,feeling,O
1603,.,O
1604,He,O
1604,treated,O
1604,the,B-E
1604,pain,I-E
1604,from,B-C
1604,shingles,I-C
1604,as,O
1604,it,O
1604,persisted,O
1604,for,O
1604,long,O
1604,periods,O
1604,of,O
1604,time,O
1604,.,O
1605,There,O
1605,are,O
1605,many,O
1605,types,O
1605,and,O
1605,causes,O
1605,of,O
1605,headaches,O
1605,",",O
1605,from,B-C
1605,tension,B-E
1605,headaches,I-E
1605,due,O
1605,to,O
1605,stress,O
1605,to,O
1605,migraines,O
1605,triggered,O
1605,by,O
1605,certain,O
1605,foods,O
1605,.,O
1606,Patients,O
1606,with,O
1606,adenomyosis,O
1606,experience,B-E
1606,pain,I-E
1606,from,O
1606,this,B-C
1606,disease,I-C
1606,in,O
1606,the,O
1606,early,O
1606,30's,O
1606,.,O
1607,These,B-C
1607,tests,I-C
1607,establish,O
1607,baseline,B-E
1607,information,I-E
1607,on,O
1607,employees,O
1607,and,O
1607,help,O
1607,insure,O
1607,that,O
1607,they,O
1607,are,O
1607,appropriately,O
1607,matched,O
1607,to,O
1607,the,O
1607,physical,O
1607,demands,O
1607,of,O
1607,their,O
1607,jobs,O
1607,.,O
1608,Because,O
1608,the,B-E
1608,disorders,I-E
1608,are,O
1608,caused,O
1608,by,O
1608,defective,O
1608,lysosomal,B-C
1608,enzymes,I-C
1608,",",O
1608,with,O
1608,the,O
1608,result,O
1608,being,O
1608,lysosomal,O
1608,accumulation,O
1608,of,O
1608,pathway,O
1608,intermediates,O
1608,",",O
1608,these,O
1608,are,O
1608,often,O
1608,referred,O
1608,to,O
1608,as,O
1608,lysosomal,O
1608,storage,O
1608,diseases,O
1608,.,O
1609,The,O
1609,current,B-E
1609,crisis,I-E
1609,was,O
1609,caused,O
1609,by,O
1609,the,B-C
1609,housing,I-C
1609,bubble,I-C
1609,",",O
1609,and,O
1609,the,O
1609,primary,O
1609,cause,O
1609,of,O
1609,the,O
1609,housing,O
1609,bubble,O
1609,was,O
1609,the,O
1609,Federal,O
1609,Reserve,O
1609,keeping,O
1609,interest,O
1609,rates,O
1609,at,O
1609,1,O
1609,percent,O
1609,.,O
1610,Both,O
1610,over,O
1610,the,O
1610,counter,O
1610,pain,B-C
1610,pills,I-C
1610,and,O
1610,prescription,O
1610,drugs,O
1610,cause,O
1610,medication,O
1610,overuse,B-E
1610,headaches,I-E
1610,.,O
1611,Most,B-E
1611,deaths,I-E
1611,from,O
1611,the,O
1611,accident,O
1611,were,O
1611,caused,O
1611,by,O
1611,radiation,B-C
1611,poisoning,I-C
1611,.,O
1612,Bankers,O
1612,were,O
1612,assessing,O
1612,the,B-E
1612,loss,I-E
1612,caused,O
1612,by,O
1612,the,O
1612,poor,B-C
1612,performance,I-C
1612,of,O
1612,Gartmore's,O
1612,340m,O
1612,pounds,O
1612,IPO,O
1612,this,O
1612,week,O
1612,after,O
1612,it,O
1612,needed,O
1612,to,O
1612,be,O
1612,scaled,O
1612,down,O
1612,and,O
1612,its,O
1612,price,O
1612,slashed,O
1612,.,O
1613,GIS,O
1613,revealed,O
1613,a,O
1613,relationship,O
1613,between,B-E
1613,cracks,I-E
1613,caused,O
1613,by,B-C
1613,earthquakes,I-C
1613,and,O
1613,paddy,O
1613,fields,O
1613,.,O
1614,Both,B-C
1614,bacteria,I-C
1614,cause,B-E
1614,mortality,I-E
1614,in,O
1614,target,O
1614,species,O
1614,via,O
1614,a,O
1614,lethal,O
1614,septicaemia,O
1614,as,O
1614,a,O
1614,result,O
1614,of,O
1614,spore,O
1614,germination,O
1614,.,O
1615,Pancreatitis,O
1615,is,O
1615,an,B-E
1615,inflammation,I-E
1615,of,O
1615,the,O
1615,pancreas,O
1615,caused,O
1615,by,O
1615,a,B-C
1615,malfunction,I-C
1615,involving,O
1615,the,O
1615,digestive,O
1615,enzymes,O
1615,that,O
1615,the,O
1615,pancreas,O
1615,makes,O
1615,.,O
1616,The,O
1616,direct,B-E
1616,catastrophe,I-E
1616,caused,O
1616,by,O
1616,the,B-C
1616,earthquake,I-C
1616,was,O
1616,estimated,O
1616,at,O
1616,10,O
1616,.,O
1616,2,O
1616,billion,O
1616,euro,O
1616,",",O
1616,clearly,O
1616,justifying,O
1616,European,O
1616,intervention,O
1616,.,O
1617,The,B-E
1617,damages,I-E
1617,caused,O
1617,by,O
1617,the,B-C
1617,fires,I-C
1617,that,O
1617,immediately,O
1617,broke,O
1617,out,O
1617,and,O
1617,raged,O
1617,for,O
1617,three,O
1617,days,O
1617,",",O
1617,were,O
1617,by,O
1617,far,O
1617,worse,O
1617,than,O
1617,those,O
1617,caused,O
1617,by,O
1617,the,O
1617,earthquake,O
1617,itself,O
1617,.,O
1618,He,O
1618,testified,O
1618,that,O
1618,cause,O
1618,of,B-E
1618,death,I-E
1618,was,O
1618,massive,O
1618,bleeding,O
1618,into,O
1618,the,O
1618,blood,O
1618,sac,O
1618,of,O
1618,the,O
1618,heart,O
1618,caused,O
1618,by,O
1618,a,O
1618,stab,B-C
1618,wound,I-C
1618,on,O
1618,the,O
1618,left,O
1618,chest,O
1618,.,O
1619,The,O
1619,scale,O
1619,of,O
1619,such,O
1619,landslides,O
1619,on,O
1619,natural,O
1619,slopes,O
1619,can,O
1619,be,O
1619,large,O
1619,enough,O
1619,to,O
1619,devastate,O
1619,entire,O
1619,villages,O
1619,or,O
1619,towns,O
1619,",",O
1619,such,O
1619,as,O
1619,the,O
1619,Huascaran,O
1619,Avalanche,O
1619,triggered,O
1619,by,O
1619,the,O
1619,Peru,O
1619,earthquake,O
1619,1970,O
1619,",",O
1619,Mw,O
1619,7,O
1619,.,O
1619,8,O
1619,",",O
1619,or,O
1619,the,O
1619,complex,B-E
1619,slides,I-E
1619,caused,O
1619,by,O
1619,the,O
1619,Alaska,B-C
1619,earthquake,I-C
1619,in,O
1619,1964,O
1619,Ms,O
1619,8,O
1619,.,O
1619,4,O
1619,.,O
1620,Chronic,O
1620,daily,O
1620,headaches,O
1620,are,B-C
1620,tension,B-E
1620,headaches,I-E
1620,or,O
1620,headaches,O
1620,which,O
1620,are,O
1620,caused,O
1620,by,O
1620,taking,O
1620,too,O
1620,many,O
1620,pain,O
1620,killers,O
1620,.,O
1621,A,B-E
1621,trend,I-E
1621,has,O
1621,been,O
1621,caused,O
1621,by,O
1621,the,O
1621,growing,O
1621,absolute,O
1621,numbers,O
1621,of,O
1621,young,O
1621,people,O
1621,on,O
1621,the,O
1621,planet,O
1621,",",O
1621,and,O
1621,by,O
1621,the,B-C
1621,rising,I-C
1621,unemployment,I-C
1621,rate,I-C
1621,.,O
1622,Birth,B-E
1622,defects,I-E
1622,are,O
1622,caused,O
1622,by,B-C
1622,drugs,I-C
1622,that,O
1622,the,O
1622,persons,O
1622,have,O
1622,been,O
1622,exposed,O
1622,to,O
1622,before,O
1622,birth,O
1622,.,O
1623,In,O
1623,these,O
1623,cases,O
1623,of,B-E
1623,fever,I-E
1623,from,B-C
1623,constipation,I-C
1623,there,O
1623,are,O
1623,no,O
1623,local,O
1623,signs,O
1623,except,O
1623,",",O
1623,perhaps,O
1623,",",O
1623,a,O
1623,varying,O
1623,amount,O
1623,of,O
1623,tenderness,O
1623,over,O
1623,the,O
1623,sigmoid,O
1623,flexure,O
1623,of,O
1623,the,O
1623,colon,O
1623,",",O
1623,but,O
1623,only,O
1623,appreciable,O
1623,where,O
1623,the,O
1623,distension,O
1623,of,O
1623,gut,O
1623,is,O
1623,extreme,O
1623,.,O
1624,Toxoplasmosis,B-E
1624,is,O
1624,caused,O
1624,by,O
1624,infection,O
1624,with,O
1624,Toxoplasma,O
1624,gondii,O
1624,",",O
1624,an,O
1624,obligate,O
1624,intracellular,B-C
1624,parasite,I-C
1624,.,O
1625,Most,O
1625,importantly,O
1625,",",O
1625,the,B-E
1625,shock,I-E
1625,and,O
1625,anger,O
1625,caused,O
1625,by,O
1625,the,O
1625,surprise,B-C
1625,attack,I-C
1625,on,O
1625,Pearl,O
1625,Harbor,O
1625,united,O
1625,a,O
1625,divided,O
1625,nation,O
1625,and,O
1625,was,O
1625,translated,O
1625,into,O
1625,a,O
1625,wholehearted,O
1625,commitment,O
1625,to,O
1625,victory,O
1625,in,O
1625,World,O
1625,War,O
1625,II,O
1625,.,O
1626,Morton's,B-C
1626,neuroma,I-C
1626,is,O
1626,the,O
1626,most,O
1626,common,O
1626,cause,O
