Sentence_id,Word,Manual
2523,the,O
2523,failure,O
2523,persisted,O
2523,the,O
2523,local,O
2523,dealer,O
2523,olathe,O
2523,ford,O
2523,1845,O
2523,e,O
2523,santa,O
2523,fe,O
2523,st,O
2523,olathe,O
2523,ks,O
2523,was,O
2523,notified,O
2523,of,O
2523,the,O
2523,failure,O
2523,but,O
2523,no,O
2523,assistance,O
2523,was,O
2523,offered,O
2523,the,O
2523,manufacturer,O
2523,was,O
2523,not,O
2523,notified,O
2523,the,O
2523,failure,O
2523,mileage,O
2523,was,O
2523,16500000,O
2524,purchased,O
2524,new,O
2524,7400,O
2524,miles,O
2524,while,O
2524,driving,O
2524,on,O
2524,the,O
2524,highway,O
2524,it,B-E
2524,smelled,I-E
2524,like,I-E
2524,something,I-E
2524,was,I-E
2524,burning,I-E
2524,took,I-E
2524,it,I-E
2524,to,I-E
2524,dealership,I-E
2524,who,I-E
2524,stated,I-E
2524,cylinder,I-E
2524,head,I-E
2524,was,I-E
2524,leaking,I-E
2524,antifreeze,O
2524,entire,O
2524,engine,O
2524,had,O
2524,to,O
2524,be,O
2524,rebuilt,O
2524,all,O
2524,headsgaskets,O
2524,exchanged,O
2524,7800,O
2524,miles,O
2524,fluid,O
2524,levels,O
2524,bottomed,O
2524,out,O
2524,dealer,O
2524,stated,O
2524,car,O
2524,hadnt,O
2524,burped,O
2524,from,O
2524,gasket,O
2524,repair,O
2524,9300,O
2524,miles,O
2524,while,O
2524,city,O
2524,driving,O
2524,the,O
2524,blind,O
2524,spot,O
2524,collision,O
2524,warnings,O
2524,started,O
2524,yelling,O
2524,i,O
2524,placed,O
2524,the,O
2524,car,O
2524,in,O
2524,park,O
2524,and,O
2524,turned,O
2524,it,O
2524,off,O
2524,when,O
2524,i,O
2524,turned,O
2524,it,O
2524,back,O
2524,on,O
2524,the,O
2524,car,O
2524,said,O
2524,possible,O
2524,transmission,O
2524,failure,O
2524,and,O
2524,i,O
2524,could,O
2524,not,O
2524,shift,O
2524,popped,O
2524,the,O
2524,shift,O
2524,lock,O
2524,release,O
2524,to,O
2524,get,O
2524,vehicle,O
2524,into,O
2524,drive,O
2524,to,O
2524,bring,O
2524,for,O
2524,service,O
2524,dealer,O
2524,stated,O
2524,inhibitor,B-C
2524,switch,I-C
2524,failed,I-C
2524,causing,O
2524,the,B-E
2524,issues,I-E
2524,with,I-E
2525,the,I-E
2525,power,I-E
2525,steering,I-E
2525,suddenly,O
2525,freezes,O
2525,and,O
2525,makes,O
2525,it,O
2525,impossible,O
2525,to,O
2525,turn,O
2525,the,O
2525,steering,O
2525,wheel,O
2525,this,O
2525,is,O
2525,the,O
2525,4th,O
2525,time,O
2525,it,O
2525,has,O
2525,happened,O
2525,today,O
2525,it,O
2525,happened,O
2525,in,O
2525,a,O
2525,driveway,O
2525,not,O
2525,ours,O
2525,there,O
2525,was,O
2525,a,O
2525,warning,O
2525,that,O
2525,flashed,O
2525,power,B-E
2525,steering,I-E
2525,assist,I-E
2525,fault,I-E
2525,as,O
2525,shown,O
2525,below,O
2525,wife,O
2525,turned,O
2525,the,O
2525,engine,O
2525,off,O
2525,waited,O
2525,a,O
2525,few,O
2525,seconds,O
2525,and,O
2525,turned,O
2525,back,O
2525,on,O
2525,no,O
2525,warning,O
2525,and,O
2525,steering,O
2525,wheel,O
2525,turned,O
2526,electric,O
2526,steering,O
2526,assist,O
2526,system,O
2526,went,O
2526,out,O
2526,i,O
2526,was,O
2526,getting,O
2526,ready,O
2526,to,O
2526,head,O
2526,home,O
2526,when,O
2526,the,O
2526,steering,O
2526,was,O
2526,like,O
2526,a,O
2526,lead,O
2526,brick,O
2526,luckily,O
2526,i,O
2526,was,O
2526,still,O
2526,in,O
2526,my,O
2526,work,O
2526,parking,O
2526,lot,O
2526,of,O
2526,newcastle,O
2526,heated,O
2526,storage,O
2526,7115,O
2526,132nd,O
2526,place,O
2526,se,O
2526,newcastle,O
2526,wa,O
2526,98059,O
2526,when,O
2526,it,O
2526,went,O
2526,bad,O
2526,i,O
2526,couldnt,O
2526,control,O
2526,the,O
2526,steering,O
2526,unless,O
2526,i,O
2526,was,O
2526,a,O
2526,body,O
2526,builder,O
2526,i,O
2526,parked,O
2526,and,O
2526,called,O
2526,uber,O
2527,the,B-E
2527,power,I-E
2527,steering,I-E
2527,assist,I-E
2527,has,I-E
2527,all,I-E
2527,but,I-E
2527,stopped,I-E
2527,working,I-E
2527,with,O
2527,steering,O
2527,now,O
2527,difficult,O
2527,at,O
2527,lower,O
2527,speed--especially,O
2527,when,O
2527,i,O
2527,first,O
2527,start,O
2527,the,O
2527,engine,O
2527,in,O
2527,the,O
2527,morning,O
2527,the,O
2527,clutch,O
2527,doesnt,O
2527,respond,O
2527,well,O
2527,and,O
2527,the,O
2527,vehicle,O
2527,no,O
2527,longer,O
2527,goes,O
2527,into,O
2527,second,O
2527,gear,O
2527,the,O
2527,rear,O
2527,left,O
2527,brake,O
2527,caliper,O
2527,seized,O
2527,in,O
2527,place,O
2527,not,O
2527,allowing,O
2527,the,O
2527,brake,O
2527,pad,O
2527,to,O
2527,retract,O
2527,completely,O
2527,and,O
2527,therefore,O
2527,the,O
2527,brake,O
2527,pad,O
2527,continuously,O
2527,rubbed,O
2527,against,O
2527,the,O
2527,disc,O
2527,but,O
2527,without,O
2527,noise,O
2527,not,O
2527,until,O
2527,the,O
2527,left,O
2527,rear,O
2527,brake,O
2527,made,O
2527,noise,O
2527,because,O
2527,of,O
2527,the,O
2527,metal,O
2527,on,O
2527,metal,O
2527,braking,O
2527,was,O
2527,the,O
2527,seized,O
2527,oem,O
2527,caliper,O
2527,identified,O
2527,when,O
2527,i,O
2527,put,O
2527,on,O
2527,a,O
2527,set,O
2527,of,O
2527,new,O
2527,brake,O
2527,pads,O
2527,none,O
2527,of,O
2527,the,O
2527,other,O
2527,three,O
2527,brakes,O
2527,had,O
2527,the,O
2527,seized,O
2527,oem,O
2527,caliper,O
2528,i,O
2528,was,O
2528,approaching,O
2528,my,O
2528,driveway,O
2528,in,O
2528,my,O
2528,9,O
2528,vw,O
2528,tiguan,O
2528,when,O
2528,the,B-E
2528,red,I-E
2528,power,I-E
2528,steering,I-E
2528,assist,I-E
2528,warning,I-E
2528,light,I-E
2528,came,I-E
2528,and,I-E
2528,steering,I-E
2528,wheel,I-E
2528,locked,I-E
2528,i,O
2528,could,O
2528,not,O
2528,turn,O
2528,the,O
2528,car,O
2528,fortunately,O
2528,i,O
2528,was,O
2528,not,O
2528,driving,O
2528,fast,O
2528,or,O
2528,i,O
2528,could,O
2528,have,O
2528,been,O
2528,in,O
2528,and,O
2528,accident,O
2528,or,O
2528,worse,O
2528,there,O
2528,was,O
2528,no,O
2528,warning,O
2528,of,O
2528,the,O
2528,yellow,O
2528,light,O
2528,the,O
2528,red,O
2528,came,O
2528,on,O
2528,and,O
2528,that,O
2528,was,O
2528,it,O
2528,this,O
2528,is,O
2528,a,O
2528,very,O
2528,unsafe,O
2528,feature,O
2528,on,O
2528,the,O
2528,volkswagen,O
2528,that,O
2528,can,O
2528,kill,O
2528,someone,O
2528,i,O
2528,have,O
2528,the,O
2528,vehicle,O
2528,in,O
2528,my,O
2528,driveway,O
2528,waiting,O
2528,to,O
2528,be,O
2528,towed,O
2528,and,O
2528,repaired,O
2529,while,O
2529,driving,O
2529,power,B-C
2529,steering,I-C
2529,shut,I-C
2529,off,I-C
2529,and,I-C
2529,got,I-C
2529,a,I-C
2529,warning,I-C
2529,on,I-C
2529,instrument,I-C
2529,panel,I-C
2529,stating,I-C
2529,power,I-C
2529,steering,I-C
2529,assist,I-C
2529,failure,I-C
2529,stopped,O
2529,vehicle,O
2529,turned,O
2529,off,O
2529,engine,O
2529,restarted,O
2529,and,O
2529,problem,O
2529,went,O
2529,away,O
2529,later,O
2529,in,O
2529,day,O
2529,while,O
2529,on,O
2529,highway,O
2529,same,O
2529,issue,O
2529,occurred,O
2529,causing,O
2529,very,B-E
2529,difficult,I-E
2529,to,I-E
2529,steer,I-E
2529,and,O
2529,control,O
2529,vehicle,O
2529,this,O
2529,vehicle,O
2529,equipped,O
2529,with,O
2529,electronic,O
2529,steering,O
2529,assist,O
2529,and,O
2529,not,O
2529,hydraulic,O
2530,tl,O
2530,the,O
2530,contact,O
2530,owns,O
2530,a,O
2530,2008,O
2530,ford,O
2530,escape,O
2530,the,O
2530,contact,O
2530,stated,O
2530,that,O
2530,while,O
2530,attempting,O
2530,to,O
2530,pull,O
2530,out,O
2530,of,O
2530,a,O
2530,parking,O
2530,space,O
2530,the,B-E
2530,steering,I-E
2530,wheel,I-E
2530,ceased,I-E
2530,with,O
2530,the,O
2530,power,O
2530,steering,O
2530,assist,O
2530,warning,O
2530,light,O
2530,illuminated,O
2530,the,O
2530,contact,O
2530,also,O
2530,stated,O
2530,that,O
2530,the,O
2530,failure,O
2530,was,O
2530,constant,O
2530,the,O
2530,vehicle,O
2530,was,O
2530,taken,O
2530,to,O
2530,tom,O
2530,masano,O
2530,ford,O
2530,815,O
2530,lancaster,O
2530,ave,O
2530,reading,O
2530,pa,O
2530,19607,O
2530,where,O
2530,it,O
2530,was,O
2530,determined,O
2530,that,O
2530,the,B-C
2530,steering,I-C
2530,torque,I-C
2530,sensor,I-C
2530,needed,I-C
2530,replacement,I-C
2530,the,O
2530,manufacturer,O
2530,was,O
2530,notified,O
2530,of,O
2530,the,O
2530,failure,O
2530,the,O
2530,vehicle,O
2530,was,O
2530,not,O
2530,repaired,O
2530,the,O
2530,approximate,O
2530,failure,O
2530,mileage,O
2530,was,O
2530,11300000,O
2531,tl,O
2531,the,O
2531,contact,O
2531,owns,O
2531,a,O
2531,2015,O
2531,ram,O
2531,1500,O
2531,the,O
2531,contact,O
2531,stated,O
2531,that,O
2531,while,O
2531,driving,O
2531,approximately,O
2531,10,O
2531,mph,O
2531,while,O
2531,making,O
2531,a,O
2531,right,O
2531,turn,O
2531,the,B-E
2531,vehicle,I-E
2531,lost,I-E
2531,power,I-E
2531,steering,I-E
2531,assist,I-E
2531,and,I-E
2531,became,I-E
2531,very,I-E
2531,difficult,I-E
2531,to,I-E
2531,turn,I-E
2531,in,O
2531,either,O
2531,direction,O
2531,there,O
2531,were,O
2531,no,O
2531,warning,O
2531,lights,O
2531,illuminated,O
2531,the,O
2531,vehicle,O
2531,was,O
2531,taken,O
2531,to,O
2531,an,O
2531,independent,O
2531,mechanic,O
2531,to,O
2531,be,O
2531,diagnosed,O
2531,the,O
2531,contact,O
2531,was,O
2531,informed,O
2531,that,O
2531,the,B-C
2531,steering,I-C
2531,module,I-C
2531,needed,O
2531,to,O
2531,be,O
2531,replaced,O
2531,the,O
2531,vehicle,O
2531,was,O
2531,not,O
2531,repaired,O
2531,airport,O
2531,dodge,O
2531,ram,O
2531,2605,O
2531,nw,O
2531,prairie,O
2531,view,O
2531,rd,O
2531,platte,O
2531,city,O
2531,mo,O
2531,was,O
2531,notified,O
2531,of,O
2531,the,O
2531,failure,O
2531,but,O
2531,no,O
2531,assistance,O
2531,was,O
2531,provided,O
2531,the,O
2531,manufacturer,O
2531,was,O
2531,not,O
2531,informed,O
2531,of,O
2531,the,O
2531,failure,O
2531,the,O
2531,approximate,O
2531,failure,O
2531,mileage,O
2531,was,O
2531,8150000,O
2532,tl,O
2532,the,O
2532,contact,O
2532,owns,O
2532,a,O
2532,2012,O
2532,ford,O
2532,explorer,O
2532,the,O
2532,contact,O
2532,received,O
2532,notification,O
2532,of,O
2532,the,O
2532,nhtsa,O
2532,campaign,O
2532,number,O
2532,14v286000,O
2532,steering,O
2532,shortly,O
2532,after,O
2532,receiving,O
2532,the,O
2532,recall,O
2532,letter,O
2532,the,O
2532,contacts,O
2532,wife,O
2532,was,O
2532,driving,O
2532,at,O
2532,20,O
2532,mph,O
2532,and,O
2532,experienced,O
2532,complete,B-E
2532,loss,I-E
2532,of,I-E
2532,power,I-E
2532,steering,I-E
2532,the,O
2532,contact,O
2532,also,O
2532,experienced,O
2532,the,O
2532,failure,O
2532,while,O
2532,driving,O
2532,at,O
2532,70,O
2532,mph,O
2532,the,O
2532,vehicle,O
2532,was,O
2532,taken,O
2532,to,O
2532,mccombs,O
2532,ford,O
2532,west,O
2532,located,O
2532,at,O
2532,7111,O
2532,northwest,O
2532,loop,O
2532,410,O
2532,san,O
2532,antonio,O
2532,tx,O
2532,78238,O
2532,where,O
2532,a,O
2532,software,O
2532,update,O
2532,was,O
2532,performed,O
2532,however,O
2532,the,O
2532,failure,O
2532,recurred,O
2532,the,O
2532,contact,O
2532,also,O
2532,experienced,O
2532,the,O
2532,loss,O
2532,of,O
2532,power,O
2532,steering,O
2532,assist,O
2532,while,O
2532,the,O
2532,vehicle,O
2532,was,O
2532,being,O
2532,reversed,O
2532,out,O
2532,of,O
2532,the,O
2532,driveway,O
2532,the,O
2532,vehicle,O
2532,was,O
2532,then,O
2532,taken,O
2532,to,O
2532,an,O
2532,independent,O
2532,mechanic,O
2532,who,O
2532,informed,O
2532,the,O
2532,contact,O
2532,that,O
2533,message,O
2533,on,O
2533,dashboard,O
2533,reads,O
2533,power,B-E
2533,steering,I-E
2533,assist,I-E
2533,fault,I-E
2533,then,I-E
2533,a,I-E
2533,loss,I-E
2533,of,I-E
2533,all,I-E
2533,power,I-E
2533,steering,I-E
2533,power,O
2533,steering,O
2533,loss,O
2533,occurred,O
2533,once,O
2533,while,O
2533,backing,O
2533,the,O
2533,vehicle,O
2533,and,O
2533,another,O
2533,while,O
2533,in,O
2533,forward,O
2533,motion,O
2533,at,O
2533,about,O
2533,40,O
2533,mph,O
2533,on,O
2533,a,O
2533,highway,O
2534,was,O
2534,driving,O
2534,home,O
2534,from,O
2534,work,O
2534,on,O
2534,friday,O
2534,and,O
2534,the,B-E
2534,power,I-E
2534,steering,I-E
2534,went,I-E
2534,out,I-E
2534,and,O
2534,i,O
2534,almost,O
2534,ended,O
2534,up,O
2534,in,O
2534,a,O
2534,field,O
2534,could,O
2534,not,O
2534,turn,O
2534,it,O
2534,stopped,O
2534,and,O
2534,turned,O
2534,it,O
2534,off,O
2534,and,O
2534,back,O
2534,on,O
2534,again,O
2534,and,O
2534,it,O
2534,went,O
2534,back,O
2534,to,O
2534,normal,O
2534,and,O
2534,it,O
2534,went,O
2534,out,O
2534,again,O
2534,as,O
2534,i,O
2534,was,O
2534,pulling,O
2534,into,O
2534,the,O
2534,drive,O
2534,the,O
2534,next,O
2534,day,O
2534,i,O
2534,started,O
2534,car,O
2534,up,O
2534,and,O
2534,it,O
2534,had,O
2534,its,O
2534,warnings,O
2534,across,O
2534,my,O
2534,dash,O
2534,and,O
2534,the,O
2534,steering,O
2534,was,O
2534,out,O
2534,again,O
2534,i,O
2534,just,O
2534,picked,O
2534,it,O
2534,up,O
2534,from,O
2534,the,O
2534,shop,O
2534,and,O
2534,it,O
2534,cost,O
2534,me,O
2534,156200,O
2534,to,O
2534,get,O
2534,it,O
2534,repaired,O
2534,the,B-C
2534,steering,I-C
2534,assist,I-C
2534,motor,I-C
2534,a,O
2534,new,O
2534,steering,O
2534,columnelectric,O
2534,and,O
2534,rr,O
2534,steering,O
2534,column,O
2534,wsgl,O
2534,switch,O
2534,and,O
2534,new,O
2534,turn,O
2534,signal,O
2534,switch,O
2534,its,O
2534,all,O
2534,connected,O
2534,i,O
2534,have,O
2534,yet,O
2534,to,O
2534,find,O
2534,a,O
2534,recall,O
2534,for,O
2534,my,O
2535,here,O
2535,is,O
2535,a,O
2535,tesla,O
2535,model,O
2535,3,O
2535,in,O
2535,the,O
2535,junkyard,O
2535,httpswwwiaaicomvehicledetails3546784415,O
2535,the,B-E
2535,top,I-E
2535,suspension,I-E
2535,ball,I-E
2535,joint,I-E
2535,has,I-E
2535,simply,I-E
2535,popped,I-E
2535,apart,I-E
2535,this,O
2535,ball,O
2535,joint,O
2535,is,O
2535,only,O
2535,connected,O
2535,to,O
2535,a,O
2535,steering,O
2535,knuckle,O
2535,made,O
2535,from,O
2535,monkey,O
2535,metal,O
2535,and,O
2535,to,O
2535,a,O
2535,suspension,O
2535,arm,O
2535,made,O
2535,from,O
2535,plastic,O
2535,how,O
2535,in,O
2535,the,O
2535,name,O
2535,of,O
2535,beelzebub,O
2535,does,O
2535,a,O
2535,suspension,O
2535,ball,O
2535,joint,O
2535,simply,O
2535,pop,O
2535,apart,O
2535,like,O
2535,this,O
2535,and,O
2535,there,O
2535,are,O
2535,plenty,O
2535,more,O
2535,tesla,O
2535,examples,O
2535,to,O
2535,be,O
2535,found,O
2535,nntsb,O
2535,has,O
2535,opined,O
2535,that,O
2535,you,O
2535,have,O
2535,been,O
2535,letting,O
2535,tesla,O
2535,get,O
2535,away,O
2535,with,O
2535,murder,O
2535,autopilot,O
2535,just,O
2535,wait,O
2535,till,O
2535,they,O
2535,start,O
2535,investigating,O
2535,the,O
2535,whompy,O
2535,wheels,O
2535,tell,O
2535,you,O
2535,what,O
2535,ill,O
2535,give,O
2535,them,O
2535,a,O
2535,heads,O
2536,this,O
2536,truck,O
2536,is,O
2536,manufactured,O
2536,44454,O
2536,and,O
2536,has,O
2536,an,O
2536,electronic,O
2536,power,O
2536,steering,O
2536,there,O
2536,is,O
2536,a,O
2536,recall,O
2536,16v167000,O
2536,power,O
2536,steering,O
2536,all,O
2536,of,O
2536,a,O
2536,sudden,O
2536,stopped,O
2536,working,O
2536,last,O
2536,week,O
2536,why,O
2536,would,O
2536,my,O
2536,truck,O
2536,not,O
2536,fit,O
2536,the,O
2536,bill,O
2536,as,O
2536,everything,O
2536,matches,O
2536,the,O
2536,below,O
2536,recall,O
2536,number,O
2536,16v167000,O
2536,recall,O
2536,date,O
2536,32316,O
2536,component,O
2536,steeringelectric,O
2536,power,O
2536,assist,O
2536,system,O
2536,summary,O
2536,chrysler,O
2536,fca,O
2536,us,O
2536,llc,O
2536,is,O
2536,recalling,O
2536,certain,O
2536,model,O
2536,year,O
2536,2015-2016,O
2536,ram,O
2536,1500,O
2536,trucks,O
2536,manufactured,O
2536,january,O
2536,22,O
2536,2015,O
2536,to,O
2536,september,O
2536,13,O
2536,2015,O
2536,contamination,O
2536,on,O
2536,the,O
2536,electric,O
2536,power,O
2536,steering,O
2536,eps,O
2536,control,O
2536,circuit,O
2536,board,O
2536,may,O
2536,cause,O
2536,a,O
2536,short,O
2536,and,O
2536,result,O
2536,in,O
2536,the,O
2536,loss,O
2536,of,O
2536,power,O
2536,steering,O
2536,assist,O
2536,consequence,O
2536,if,O
2536,the,O
2536,vehicle,O
2536,experiences,O
2536,a,O
2536,loss,O
2536,of,O
2536,power,O
2536,steering,O
2536,assist,O
2536,extra,O
2536,steering,O
2536,effort,O
2536,will,O
2537,2016,O
2537,honda,O
2537,civic,O
2537,ex,O
2537,steering,O
2537,wheel,O
2537,sticky,O
2537,stiff,O
2537,jerky,O
2537,my,O
2537,vehicle,O
2537,does,O
2537,not,O
2537,have,O
2537,lane,O
2537,keeping,O
2537,assist,O
2537,the,O
2537,power,O
2537,steering,O
2537,works,O
2537,fine,O
2537,for,O
2537,large,O
2537,movements,O
2537,but,O
2537,for,O
2537,subtle,O
2537,movements,O
2537,it,O
2537,would,O
2537,cause,O
2537,resistance,O
2537,and,O
2537,jerk,O
2537,when,O
2537,you,O
2537,add,O
2537,more,O
2537,force,O
2537,to,O
2537,turn,O
2537,this,O
2537,issue,O
2537,does,O
2537,not,O
2537,matter,O
2537,with,O
2537,vehicle,O
2537,speed,O
2537,stopped,O
2537,or,O
2537,moving,O
2537,produces,O
2537,the,O
2537,same,O
2537,result,O
2537,and,O
2537,only,O
2537,requires,O
2537,the,O
2537,engine,O
2537,to,O
2537,be,O
2537,running,O
2537,this,O
2537,issue,O
2537,causes,O
2537,jerky,O
2537,lane,O
2537,position,O
2537,and,O
2537,potentially,O
2537,dangerous,O
2537,over,O
2537,correction,O
2537,at,O
2537,highway,O
2537,speeds,O
2537,the,O
2537,resistance,O
2537,makes,O
2537,it,O
2537,difficult,O
2537,to,O
2537,change,O
2537,lanes,O
2537,as,O
2537,it,O
2537,feels,O
2537,like,O
2537,a,O
2537,force,O
2537,is,O
2537,acting,O
2537,in,O
2537,opposite,O
2537,direction,O
2537,and,O
2537,it,O
2537,takes,O
2537,more,O
2537,to,O
2537,make,O
2537,subtle,O
2537,movements,O
2537,please,O
2537,look,O
2537,at,O
2537,a,O
2537,video,O
2537,i,O
2537,found,O
2537,from,O
2537,a,O
2537,fellow,O
2537,civic,O
2537,owner,O
2537,this,O
2537,is,O
2537,exactly,O
2537,the,O
2537,same,O
2537,problem,O
2538,it,O
2538,started,O
2538,with,O
2538,the,O
2538,truck,O
2538,losing,O
2538,power,O
2538,when,O
2538,making,O
2538,slow,O
2538,speed,O
2538,turns,O
2538,into,O
2538,drivewayparking,O
2538,spot,O
2538,which,O
2538,includes,O
2538,loss,O
2538,of,O
2538,power,O
2538,steering,O
2538,which,O
2538,has,O
2538,caused,O
2538,me,O
2538,to,O
2538,almost,O
2538,crash,O
2538,several,O
2538,times,O
2538,the,O
2538,power,O
2538,used,O
2538,to,O
2538,come,O
2538,back,O
2538,up,O
2538,but,O
2538,now,O
2538,it,O
2538,is,O
2538,resulting,O
2538,in,O
2538,the,O
2538,truck,O
2538,just,O
2538,turning,O
2538,itself,O
2538,off,O
2538,mid,O
2538,turn,O
2538,and,O
2538,not,O
2538,just,O
2538,on,O
2538,slow,O
2538,turns,O
2538,it,O
2538,happened,O
2538,when,O
2538,i,O
2538,was,O
2538,making,O
2538,a,O
2538,turn,O
2538,onto,O
2538,a,O
2538,street,O
2538,and,O
2538,i,O
2538,was,O
2538,forced,O
2538,to,O
2538,muscle,O
2538,the,O
2538,truck,O
2538,off,O
2538,the,O
2538,side,O
2538,of,O
2538,the,O
2538,road-,O
2538,no,O
2538,power,O
2538,at,O
2538,all,O
2538,so,O
2538,no,O
2538,power,O
2538,steering-going,O
2538,about,O
2538,44484,O
2538,mph,O
2538,when,O
2538,driving,O
2538,with,O
2538,cruise,O
2538,control,O
2538,on,O
2538,if,O
2538,you,O
2538,use,O
2538,the,O
2538,turn,O
2538,signal,O
2538,it,O
2538,kicks,O
2538,off,O
2538,the,O
2538,cruise,O
2538,control,O
2538,the,O
2538,ac,O
2538,will,O
2538,just,O
2538,stop,O
2538,and,O
2538,the,O
2538,truck,O
2539,the,O
2539,automatic,O
2539,brakes,O
2539,have,O
2539,engaged,O
2539,three,O
2539,separate,O
2539,times,O
2539,all,O
2539,while,O
2539,driving,O
2539,on,O
2539,the,O
2539,highway,O
2539,60,O
2539,mph,O
2539,minimum,O
2539,each,O
2539,time,O
2539,in,O
2539,the,O
2539,right,O
2539,lane,O
2539,each,O
2539,time,O
2539,no,O
2539,cars,O
2539,were,O
2539,present,O
2539,i,O
2539,didnt,O
2539,veer,O
2539,off,O
2539,the,O
2539,road,O
2539,and,O
2539,there,O
2539,was,O
2539,nothing,O
2539,to,O
2539,trigger,O
2539,the,O
2539,automatic,O
2539,braking,O
2539,system,O
2539,honda,O
2539,mechanic,O
2539,told,O
2539,me,O
2539,a,O
2539,bug,O
2539,must,O
2539,have,O
2539,been,O
2539,smashed,O
2539,on,O
2539,the,O
2539,sensor,O
2539,and,O
2539,that,O
2539,caused,O
2539,the,O
2539,braking,O
2539,i,O
2539,find,O
2539,this,O
2539,hard,O
2539,to,O
2539,believe,O
2539,given,O
2539,this,O
2539,has,O
2539,happened,O
2539,three,O
2539,times,O
2539,in,O
2539,the,O
2539,last,O
2539,six,O
2539,months,O
2539,including,O
2539,during,O
2539,cold,O
2539,weather,O
2540,steering,O
2540,assist,O
2540,fault,O
2540,steering,O
2540,loss,O
2540,vehicle,O
2540,experienced,O
2540,steering,B-C
2540,loss,I-C
2540,while,O
2540,driving,O
2540,at,O
2540,45,O
2540,mph,O
2540,and,O
2540,nearly,O
2540,cause,O
2540,a,B-E
2540,fatal,I-E
2540,accident,I-E
2540,electronic,O
2540,steering,O
2540,assist,O
2540,can,O
2540,fail,O
2540,with,O
2540,out,O
2540,warning,O
2540,which,O
2540,results,O
2540,in,O
2540,loss,O
2540,of,O
2540,steering,O
2540,while,O
2540,vehicle,O
2540,is,O
2540,in,O
2540,motion,O
2540,potentially,O
2540,endangering,O
2540,the,O
2540,driver,O
2540,passengers,O
2540,as,O
2540,well,O
2540,as,O
2540,other,O
2540,motorists,O
2540,this,O
2540,is,O
2540,a,O
2540,huge,O
2540,safety,O
2540,issue,O
2540,and,O
2540,must,O
2540,be,O
2540,addressed,O
2540,immediately,O
2541,while,O
2541,driving,O
2541,in,O
2541,the,O
2541,left-most,O
2541,lane,O
2541,on,O
2541,mopac,O
2541,expressway,O
2541,in,O
2541,austin,O
2541,although,O
2541,has,O
2541,happened,O
2541,other,O
2541,times,O
2541,and,O
2541,places,O
2541,as,O
2541,well,O
2541,with,O
2541,full,O
2541,self,O
2541,driving,O
2541,autopilot,O
2541,engaged,O
2541,and,O
2541,with,O
2541,the,O
2541,car,O
2541,having,O
2541,been,O
2541,in,O
2541,control,O
2541,for,O
2541,quite,O
2541,some,O
2541,time,O
2541,before,O
2541,this,O
2541,the,O
2541,vehicle,O
2541,slammed,O
2541,on,O
2541,the,O
2541,brakes,O
2541,for,O
2541,no,O
2541,apparent,O
2541,reason,O
2541,i,O
2541,immedately,O
2541,pressed,O
2541,the,O
2541,accelerator,O
2541,to,O
2541,override,O
2541,the,O
2541,breaking,O
2541,action,O
2541,and,O
2541,avoid,O
2541,being,O
2541,rear,O
2541,ended,O
2541,to,O
2541,the,O
2541,best,O
2541,of,O
2541,my,O
2541,knowledge,O
2541,no,O
2541,accidents,O
2541,occurred,O
2541,as,O
2541,a,O
2541,result,O
2541,however,O
2541,it,O
2541,did,O
2541,cause,O
2541,multiple,O
2541,cars,O
2541,behind,O
2541,me,O
2541,to,O
2541,have,O
2541,to,O
2541,brake,O
2541,similar,O
2541,issues,O
2541,incidents,O
2541,have,O
2541,happened,O
2541,before,O
2541,however,O
2541,it,O
2541,seems,O
2541,to,O
2541,be,O
2541,doing,O
2541,it,O
2541,much,O
2541,more,O
2541,often,O
2541,now,O
2541,im,O
2541,unable,O
2541,to,O
2541,upload,O
2541,it,O
2541,but,O
2541,i,O
2541,also,O
2541,have,O
2541,a,O
2541,video,O
2542,when,O
2542,driving,O
2542,this,O
2542,vehicle,O
2542,on,O
2542,a,O
2542,two,O
2542,lane,O
2542,road,O
2542,the,O
2542,vehicle,O
2542,will,O
2542,give,O
2542,FALSE,O
2542,forward,O
2542,collision,O
2542,alerts,O
2542,from,O
2542,oncoming,O
2542,vehicles,O
2542,in,O
2542,the,O
2542,opposing,O
2542,lane,O
2542,when,O
2542,driving,O
2542,on,O
2542,a,O
2542,four,O
2542,lane,O
2542,highway,O
2542,with,O
2542,adaptive,O
2542,cruise,O
2542,control,O
2542,engaged,O
2542,vehicles,O
2542,driving,O
2542,slower,O
2542,in,O
2542,the,O
2542,lane,O
2542,to,O
2542,your,O
2542,left,O
2542,will,O
2542,cause,O
2542,the,O
2542,vehicle,O
2542,to,O
2542,slow,O
2542,down,O
2542,suddenly,O
2542,there,O
2542,are,O
2542,no,O
2542,vehicles,O
2542,in,O
2542,front,O
2542,both,O
2542,of,O
2542,these,O
2542,issues,O
2542,happen,O
2542,intermittently,O
2542,and,O
2542,can,O
2542,cause,O
2542,an,O
2542,unsafe,O
2542,driving,O
2542,condition,O
2542,when,O
2542,triggered,O
2542,the,O
2542,vehicle,O
2542,has,O
2542,been,O
2542,at,O
2542,a,O
2542,dealer,O
2542,service,O
2542,department,O
2542,on,O
2542,five,O
2542,occasions,O
2542,the,O
2542,dealer,O
2542,is,O
2542,unable,O
2542,to,O
2542,resolve,O
2542,the,O
2542,issue,O
2543,1,O
2543,the,O
2543,display,O
2543,screen,O
